Admin2,Combined Key,Country Region,Last Update,Lat,Long,Province State,Table Name,Active,Case Fatality Ratio,Confirmed,Deaths,Incident Rate,Recovered,Selector
Uinta,"Uinta, Wyoming, US",US,8/1/2021,41.2878183,-110.5475782,Wyoming,covid_6.csv,,0.579950290,2414,14,11935.132997132,,14
Unassigned,"Unassigned, Wyoming, US",US,8/1/2021,,,Wyoming,covid_6.csv,,,0,0,,,0
Washakie,"Washakie, Wyoming, US",US,8/1/2021,43.90451606,-107.680187,Wyoming,covid_6.csv,,2.751322751,945,26,12107.623318386,,26
Weston,"Weston, Wyoming, US",US,8/1/2021,43.83961191,-104.5674881,Wyoming,covid_6.csv,,0.881057269,681,6,9831.095712430,,6
,Uganda,Uganda,8/1/2021,1.373333,32.290275,,covid_6.csv,8122,2.863926241,93927,2690,205.345313832,83115,2690
,"Cherkasy Oblast, Ukraine",Ukraine,8/1/2021,49.4444,32.0598,Cherkasy Oblast,covid_6.csv,424,1.606665045,82220,1321,6815.595129444,80475,1321
,"Chernihiv Oblast, Ukraine",Ukraine,8/1/2021,51.4982,31.2893,Chernihiv Oblast,covid_6.csv,381,2.341762293,57777,1353,5744.696717359,56043,1353
,"Chernivtsi Oblast, Ukraine",Ukraine,8/1/2021,48.2917,25.9352,Chernivtsi Oblast,covid_6.csv,165,2.242538384,80177,1798,8865.469374396,78214,1798
,"Crimea Republic*, Ukraine",Ukraine,8/1/2021,45.2835,34.2008,Crimea Republic*,covid_6.csv,7384,2.940340672,59823,1759,3125.987926203,50680,1759
,"Dnipropetrovsk Oblast, Ukraine",Ukraine,8/1/2021,48.4647,35.0462,Dnipropetrovsk Oblast,covid_6.csv,643,3.304834538,136497,4511,4256.914988007,131343,4511
,"Donetsk Oblast, Ukraine",Ukraine,8/1/2021,48.0159,37.8028,Donetsk Oblast,covid_6.csv,615,2.608354151,91667,2391,2200.412347773,88661,2391
,"Ivano-Frankivsk Oblast, Ukraine",Ukraine,8/1/2021,48.9226,24.7111,Ivano-Frankivsk Oblast,covid_6.csv,130,2.426335175,86880,2108,6326.588273674,84642,2108
,"Kharkiv Oblast, Ukraine",Ukraine,8/1/2021,49.9935,36.2304,Kharkiv Oblast,covid_6.csv,745,2.411412054,149456,3604,5585.891453051,145107,3604
,"Kherson Oblast, Ukraine",Ukraine,8/1/2021,46.6354,32.6169,Kherson Oblast,covid_6.csv,465,3.195757309,36392,1163,3507.189391311,34764,1163
,"Khmelnytskyi Oblast, Ukraine",Ukraine,8/1/2021,49.423,26.9871,Khmelnytskyi Oblast,covid_6.csv,234,2.120699506,89263,1893,7058.009575356,87136,1893
,"Kiev, Ukraine",Ukraine,8/1/2021,50.4501,30.5234,Kiev,covid_6.csv,4421,2.389106551,218994,5232,7421.512810085,209341,5232
,"Kiev Oblast, Ukraine",Ukraine,8/1/2021,50.053,30.7667,Kiev Oblast,covid_6.csv,522,2.159277952,128191,2768,7250.868242135,124901,2768
,"Kirovohrad Oblast, Ukraine",Ukraine,8/1/2021,48.5079,32.2623,Kirovohrad Oblast,covid_6.csv,135,4.145777092,20744,860,2193.857748250,19749,860
,"Luhansk Oblast, Ukraine",Ukraine,8/1/2021,48.574,39.3078,Luhansk Oblast,covid_6.csv,373,3.579846788,27152,972,1261.807956287,25807,972
,"Lviv Oblast, Ukraine",Ukraine,8/1/2021,49.8397,24.0297,Lviv Oblast,covid_6.csv,594,2.670739122,138164,3690,5478.304899127,133880,3690
,"Mykolaiv Oblast, Ukraine",Ukraine,8/1/2021,46.975,31.9946,Mykolaiv Oblast,covid_6.csv,224,2.649147727,70400,1865,2791.412125434,68311,1865
,"Odessa Oblast, Ukraine",Ukraine,8/1/2021,46.4846,30.7326,Odessa Oblast,covid_6.csv,1060,2.122369051,141964,3013,5964.102124599,137891,3013
,"Poltava Oblast, Ukraine",Ukraine,8/1/2021,49.5883,34.5514,Poltava Oblast,covid_6.csv,272,2.390651938,78305,1872,5591.460963312,76161,1872
,"Rivne Oblast, Ukraine",Ukraine,8/1/2021,50.6199,26.2516,Rivne Oblast,covid_6.csv,84,1.515721850,79698,1208,6886.540320971,78406,1208
,"Sevastopol*, Ukraine",Ukraine,8/1/2021,44.6054,33.522,Sevastopol*,covid_6.csv,1797,4.095956925,20801,852,4693.249941901,18152,852
,"Sumy Oblast, Ukraine",Ukraine,8/1/2021,50.9077,34.7981,Sumy Oblast,covid_6.csv,346,1.711067793,78489,1343,7257.970553477,76800,1343
,"Ternopil Oblast, Ukraine",Ukraine,8/1/2021,49.5535,25.5948,Ternopil Oblast,covid_6.csv,93,1.714904284,70208,1204,6712.822420184,68911,1204
,"Vinnytsia Oblast, Ukraine",Ukraine,8/1/2021,49.2331,28.4682,Vinnytsia Oblast,covid_6.csv,236,2.379087527,71498,1701,4582.047867398,69561,1701
,"Volyn Oblast, Ukraine",Ukraine,8/1/2021,50.7472,25.3254,Volyn Oblast,covid_6.csv,50,1.932553250,62301,1204,6017.501666135,61047,1204
,"Zakarpattia Oblast, Ukraine",Ukraine,8/1/2021,48.6208,22.2879,Zakarpattia Oblast,covid_6.csv,117,2.584655915,62252,1609,4953.206630798,60526,1609
,"Zaporizhia Oblast, Ukraine",Ukraine,8/1/2021,47.8388,35.1396,Zaporizhia Oblast,covid_6.csv,438,2.334086980,105266,2457,6170.933196392,102371,2457
,"Zhytomyr Oblast, Ukraine",Ukraine,8/1/2021,50.2547,28.6587,Zhytomyr Oblast,covid_6.csv,210,2.031971181,88830,1805,7279.995869506,86815,1805
,United Arab Emirates,United Arab Emirates,8/1/2021,23.424076,53.847818,,covid_6.csv,20711,0.286256459,680858,1949,6884.028957373,658198,1949
,"Anguilla, United Kingdom",United Kingdom,8/1/2021,18.2206,-63.0686,Anguilla,covid_6.csv,2,0,113,0,753.232902280,111,0
,"Bermuda, United Kingdom",United Kingdom,8/1/2021,32.3078,-64.7505,Bermuda,covid_6.csv,25,1.292596945,2553,33,4099.690074350,2495,33
,"British Virgin Islands, United Kingdom",United Kingdom,8/1/2021,18.4207,-64.64,British Virgin Islands,covid_6.csv,555,1.24,2500,31,8268.016006879,1914,31
,"Cayman Islands, United Kingdom",United Kingdom,8/1/2021,19.3133,-81.2546,Cayman Islands,covid_6.csv,10,0.311041991,643,2,978.393183201,631,2
,"Channel Islands, United Kingdom",United Kingdom,8/1/2021,49.3723,-2.3644,Channel Islands,covid_6.csv,2563,0.944215325,9214,87,5404.137267667,6564,87
,"England, United Kingdom",United Kingdom,8/1/2021,52.3555,-1.1743,England,covid_6.csv,5000148,2.227504388,5114064,113916,9135.976790550,0,113916
,"Falkland Islands (Malvinas), United Kingdom",United Kingdom,8/1/2021,-51.7963,-59.5236,Falkland Islands (Malvinas),covid_6.csv,0,0,63,0,1808.785529716,63,0
,"Gibraltar, United Kingdom",United Kingdom,8/1/2021,36.1408,-5.3536,Gibraltar,covid_6.csv,400,1.893252769,4965,94,14736.873348966,4471,94
,"Isle of Man, United Kingdom",United Kingdom,8/1/2021,54.2361,-4.5481,Isle of Man,covid_6.csv,1366,0.669282252,4333,29,5597.892558096,2225,29
,"Montserrat, United Kingdom",United Kingdom,8/1/2021,16.742498,-62.187366,Montserrat,covid_6.csv,1,4.761904762,21,1,420.084016803,19,1
,"Northern Ireland, United Kingdom",United Kingdom,8/1/2021,54.7877,-6.4923,Northern Ireland,covid_6.csv,154256,1.399213781,156445,2189,8314.466411565,0,2189
,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",United Kingdom,8/1/2021,-7.9467,-14.3559,"Saint Helena, Ascension and Tristan da Cunha",covid_6.csv,0,0,4,0,70.658894188,4,0
,"Scotland, United Kingdom",United Kingdom,8/1/2021,56.4907,-4.2026,Scotland,covid_6.csv,337237,2.299986094,345176,7939,6318.086138415,0,7939
,"Turks and Caicos Islands, United Kingdom",United Kingdom,8/1/2021,21.694,-71.7979,Turks and Caicos Islands,covid_6.csv,35,0.724637681,2484,18,6415.620641562,2431,18
,"Unknown, United Kingdom",United Kingdom,8/1/2021,,,Unknown,covid_6.csv,0,,0,0,,0,0
,"Wales, United Kingdom",United Kingdom,8/1/2021,52.1307,-3.7837,Wales,covid_6.csv,235233,2.329318270,240843,5610,7673.580577327,0,5610
,Uruguay,Uruguay,8/1/2021,-32.5228,-55.7658,,covid_6.csv,2072,1.563233093,381517,5964,10982.929861788,373481,5964
,Uzbekistan,Uzbekistan,8/1/2021,41.377491,64.585262,,covid_6.csv,5289,0.675806289,129327,874,386.406020652,123164,874
,Vanuatu,Vanuatu,8/1/2021,-15.3767,166.9592,,covid_6.csv,0,25,4,1,1.366680333,3,1
,Venezuela,Venezuela,8/1/2021,6.4238,-66.5897,,covid_6.csv,11994,1.174427503,305766,3591,1075.279972252,290181,3591
,Vietnam,Vietnam,8/1/2021,14.058324,108.277199,,covid_6.csv,110020,0.870318539,150060,1306,154.162918110,38734,1306
,West Bank and Gaza,West Bank and Gaza,8/1/2021,31.9522,35.2332,,covid_6.csv,1303,1.137533229,316738,3603,6208.825157564,311832,3603
,Yemen,Yemen,8/1/2021,15.552727,48.516388,,covid_6.csv,1501,19.473162442,7061,1375,23.674001125,4185,1375
,Zambia,Zambia,8/1/2021,-13.133897,27.849332,,covid_6.csv,5191,1.730706377,195816,3389,1065.146152439,187236,3389
,Zimbabwe,Zimbabwe,8/1/2021,-19.015438,29.154857,,covid_6.csv,29472,3.244534264,108860,3532,732.426392190,75856,3532
,Afghanistan,Afghanistan,8/1/2021,33.93911,67.709953,,covid_7.csv,57260,4.556963753,146523,6677,376.391585760,82586,6677
,Albania,Albania,8/1/2021,41.1533,20.1683,,covid_7.csv,402,1.846244017,133081,2457,4624.400583779,130222,2457
,Algeria,Algeria,8/1/2021,28.0339,1.6596,,covid_7.csv,51862,2.482029500,171392,4254,390.850452519,115276,4254
,Andorra,Andorra,8/1/2021,42.5063,1.5218,,covid_7.csv,340,0.872053413,14678,128,18996.958519381,14210,128
,Angola,Angola,8/1/2021,-11.2027,17.8739,,covid_7.csv,4511,2.363419595,42777,1011,130.154722769,37255,1011
,Antigua and Barbuda,Antigua and Barbuda,8/1/2021,17.0608,-61.7964,,covid_7.csv,25,3.300076746,1303,43,1330.569397925,1235,43
,Argentina,Argentina,8/1/2021,-38.4161,-63.6167,,covid_7.csv,254491,2.144544850,4929764,105721,10907.576608319,4569552,105721
,Armenia,Armenia,8/1/2021,40.0691,45.0382,,covid_7.csv,5632,2.005127982,230110,4614,7765.502150691,219864,4614
,"Australian Capital Territory, Australia",Australia,8/1/2021,-35.4735,149.0124,Australian Capital Territory,covid_7.csv,0,2.419354839,124,3,28.965195048,121,3
,"New South Wales, Australia",Australia,8/1/2021,-33.8688,151.2093,New South Wales,covid_7.csv,9085,0.742925817,9153,68,112.749445676,0,68
,"Northern Territory, Australia",Australia,8/1/2021,-12.4634,130.8456,Northern Territory,covid_7.csv,8,0,199,0,81.026058632,191,0
,"Queensland, Australia",Australia,8/1/2021,-27.4698,153.0251,Queensland,covid_7.csv,77,0.386954118,1809,7,35.363112110,1725,7
,"South Australia, Australia",Australia,8/1/2021,-34.9285,138.6007,South Australia,covid_7.csv,25,0.465657742,859,4,48.904070595,830,4
,"Tasmania, Australia",Australia,8/1/2021,-42.8821,147.3272,Tasmania,covid_7.csv,0,5.555555556,234,13,43.697478992,221,13
,"Victoria, Australia",Australia,8/1/2021,-37.8136,144.9631,Victoria,covid_7.csv,161,3.914454841,20948,820,315.962533372,19967,820
,"Western Australia, Australia",Australia,8/1/2021,-31.9505,115.8605,Western Australia,covid_7.csv,10,0.851466414,1057,9,40.180947312,1038,9
,Austria,Austria,8/1/2021,47.5162,14.5501,,covid_7.csv,5292,1.629148358,659056,10737,7317.640788772,643027,10737
,Azerbaijan,Azerbaijan,8/1/2021,40.1431,47.5769,,covid_7.csv,5900,1.460815649,343849,5023,3391.291697796,332926,5023
,Bahamas,Bahamas,8/1/2021,25.025885,-78.035889,,covid_7.csv,1947,1.933962264,14840,287,3773.700056962,12606,287
,Bahrain,Bahrain,8/1/2021,26.0275,50.55,,covid_7.csv,1006,0.514142637,269186,1384,15819.739618931,266796,1384
,Bangladesh,Bangladesh,8/1/2021,23.685,90.3563,,covid_7.csv,150587,1.655483384,1249484,20685,758.691287343,1078212,20685
,Barbados,Barbados,8/1/2021,13.1939,-59.5432,,covid_7.csv,113,1.093394077,4390,48,1527.641968048,4229,48
,Belarus,Belarus,8/1/2021,53.7098,27.9534,,covid_7.csv,2386,0.774370012,446040,3454,4720.339165110,440200,3454
,"Antwerp, Belgium",Belgium,8/1/2021,51.2195,4.4024,Antwerp,covid_7.csv,147983,0,147983,0,7964.699411083,0,0
,"Brussels, Belgium",Belgium,8/1/2021,50.8503,4.3517,Brussels,covid_7.csv,139926,0,139926,0,11578.083343401,0,0
,"East Flanders, Belgium",Belgium,8/1/2021,51.0362,3.7373,East Flanders,covid_7.csv,129432,0,129432,0,8543.005443994,0,0
,"Flemish Brabant, Belgium",Belgium,8/1/2021,50.9167,4.5833,Flemish Brabant,covid_7.csv,87532,0,87532,0,7636.879185116,0,0
,"Hainaut, Belgium",Belgium,8/1/2021,50.5257,4.0621,Hainaut,covid_7.csv,163625,0,163625,0,12172.296485526,0,0
,"Liege, Belgium",Belgium,8/1/2021,50.4496,5.8492,Liege,covid_7.csv,133748,0,133748,0,12082.110801162,0,0
,"Limburg, Belgium",Belgium,8/1/2021,50.9739,5.342,Limburg,covid_7.csv,63392,0,63392,0,7252.690927729,0,0
,"Luxembourg, Belgium",Belgium,8/1/2021,50.0547,5.4677,Luxembourg,covid_7.csv,31664,0,31664,0,11124.305257907,0,0
,"Namur, Belgium",Belgium,8/1/2021,50.331,4.8221,Namur,covid_7.csv,60603,0,60603,0,12259.748141405,0,0
,"Unknown, Belgium",Belgium,8/1/2021,,,Unknown,covid_7.csv,-3315,115.119036760,21926,25241,,0,25241
,"Walloon Brabant, Belgium",Belgium,8/1/2021,50.4,4.35,Walloon Brabant,covid_7.csv,43387,0,43387,0,10750.026635348,0,0
,"West Flanders, Belgium",Belgium,8/1/2021,51.0536,3.1458,West Flanders,covid_7.csv,101497,0,101497,0,8487.818992537,0,0
,Belize,Belize,8/1/2021,17.1899,-88.4976,,covid_7.csv,406,2.379439384,14163,337,3561.934606070,13420,337
,Benin,Benin,8/1/2021,9.3077,2.3158,,covid_7.csv,150,1.286633310,8394,108,69.239156203,8136,108
,Bhutan,Bhutan,8/1/2021,27.5142,90.4336,,covid_7.csv,139,0.079522863,2515,2,325.941016988,2374,2
,Bolivia,Bolivia,8/1/2021,-16.2902,-63.5887,,covid_7.csv,47753,3.763627071,473506,17821,4056.410722530,407932,17821
,Bosnia and Herzegovina,Bosnia and Herzegovina,8/1/2021,43.9159,17.6791,,covid_7.csv,6599,4.710315820,205655,9687,6268.411964710,189369,9687
,Botswana,Botswana,8/1/2021,-22.3285,24.6849,,covid_7.csv,9798,1.470615803,106690,1569,4536.862807633,95323,1569
,"Acre, Brazil",Brazil,8/1/2021,-9.0238,-70.812,Acre,covid_7.csv,2258,2.064470226,87141,1799,9880.660139353,83084,1799
,"Alagoas, Brazil",Brazil,8/1/2021,-9.5713,-36.782,Alagoas,covid_7.csv,4047,2.526091494,229960,5809,6890.482498576,220104,5809
,"Amapa, Brazil",Brazil,8/1/2021,0.902,-52.003,Amapa,covid_7.csv,16459,1.573198700,121218,1907,14332.926190479,102852,1907
,"Amazonas, Brazil",Brazil,8/1/2021,-3.4168,-65.8561,Amazonas,covid_7.csv,47871,3.246126821,416712,13527,10054.343039866,355314,13527
,"Bahia, Brazil",Brazil,8/1/2021,-12.5797,-41.7007,Bahia,covid_7.csv,9253,2.157178294,1193689,25750,8025.844573788,1158686,25750
,"Ceara, Brazil",Brazil,8/1/2021,-5.4984,-39.3206,Ceara,covid_7.csv,256210,2.558621245,919206,23519,10065.682750410,639477,23519
,"Distrito Federal, Brazil",Brazil,8/1/2021,-15.7998,-47.8645,Distrito Federal,covid_7.csv,11138,2.136989466,450166,9620,14929.551867363,429408,9620
,"Espirito Santo, Brazil",Brazil,8/1/2021,-19.1834,-40.3089,Espirito Santo,covid_7.csv,15236,2.189567280,542984,11889,13511.602154953,515859,11889
,"Goias, Brazil",Brazil,8/1/2021,-15.827,-49.8362,Goias,covid_7.csv,18180,2.796441823,742515,20764,10579.617386071,703571,20764
,"Maranhao, Brazil",Brazil,8/1/2021,-4.9609,-45.2744,Maranhao,covid_7.csv,38384,2.858363293,337116,9636,4764.768562105,289096,9636
,"Mato Grosso, Brazil",Brazil,8/1/2021,-12.6819,-56.9211,Mato Grosso,covid_7.csv,13016,2.574951421,487349,12549,13986.332482510,461784,12549
,"Mato Grosso do Sul, Brazil",Brazil,8/1/2021,-20.7722,-54.7852,Mato Grosso do Sul,covid_7.csv,12468,2.510942179,355962,8938,12809.060571014,334556,8938
,"Minas Gerais, Brazil",Brazil,8/1/2021,-18.5122,-44.555,Minas Gerais,covid_7.csv,80728,2.565999703,1966524,50461,9289.732228921,1835335,50461
,"Para, Brazil",Brazil,8/1/2021,-1.9981,-54.9306,Para,covid_7.csv,23485,2.803359560,572456,16048,6654.248323088,532923,16048
,"Paraiba, Brazil",Brazil,8/1/2021,-7.24,-36.782,Paraiba,covid_7.csv,122437,2.129378649,422048,8987,10503.600309298,290624,8987
,"Parana, Brazil",Brazil,8/1/2021,-25.2521,-52.0215,Parana,covid_7.csv,336211,2.554965515,1379001,35233,12060.575354621,1007557,35233
,"Pernambuco, Brazil",Brazil,8/1/2021,-8.8137,-36.9541,Pernambuco,covid_7.csv,63739,3.179498464,590785,18784,6181.653353836,508262,18784
,"Piaui, Brazil",Brazil,8/1/2021,-7.7183,-42.7289,Piaui,covid_7.csv,2552,2.206981618,309699,6835,9461.580269257,300312,6835
,"Rio Grande do Norte, Brazil",Brazil,8/1/2021,-5.4026,-36.9541,Rio Grande do Norte,covid_7.csv,201923,1.972112938,359665,7093,10256.061488748,150649,7093
,"Rio Grande do Sul, Brazil",Brazil,8/1/2021,-30.0346,-51.2177,Rio Grande do Sul,covid_7.csv,27111,2.436859789,1367908,33334,12023.198246956,1307463,33334
,"Rio de Janeiro, Brazil",Brazil,8/1/2021,-22.9068,-43.1729,Rio de Janeiro,covid_7.csv,24983,5.744016266,1031839,59269,5976.498155829,947587,59269
,"Rondonia, Brazil",Brazil,8/1/2021,-11.5057,-63.5806,Rondonia,covid_7.csv,6351,2.469700789,257845,6368,14508.292422175,245126,6368
,"Roraima, Brazil",Brazil,8/1/2021,-2.7376,-62.0751,Roraima,covid_7.csv,5725,1.545768926,120005,1855,19810.618379196,112425,1855
,"Santa Catarina, Brazil",Brazil,8/1/2021,-27.2423,-50.2189,Santa Catarina,covid_7.csv,18339,1.614176162,1113757,17978,15544.870273901,1077440,17978
,"Sao Paulo, Brazil",Brazil,8/1/2021,-23.5505,-46.6333,Sao Paulo,covid_7.csv,209801,3.425345526,4057868,138996,8837.003571219,3709071,138996
,"Sergipe, Brazil",Brazil,8/1/2021,-10.5741,-37.3857,Sergipe,covid_7.csv,5796,2.154873807,274262,5910,11931.199253838,262556,5910
,"Tocantins, Brazil",Brazil,8/1/2021,-10.1753,-48.2982,Tocantins,covid_7.csv,16556,1.670988462,210175,3512,13362.549638685,190107,3512
,Brunei,Brunei,8/1/2021,4.5353,114.7277,,covid_7.csv,54,0.890207715,337,3,77.031564655,280,3
,Bulgaria,Bulgaria,8/1/2021,42.7339,25.4858,,covid_7.csv,8296,4.284867335,425054,18213,6117.253572562,398545,18213
,Burkina Faso,Burkina Faso,8/1/2021,12.2383,-1.5616,,covid_7.csv,35,1.245118986,13573,169,64.932399598,13369,169
,Burma,Burma,8/1/2021,21.9162,95.956,,covid_7.csv,80339,3.119808814,299185,9334,549.873429037,209512,9334
,Burundi,Burundi,8/1/2021,-3.3731,29.9189,,covid_7.csv,6298,0.127118644,7080,9,59.541925799,773,9
,Cabo Verde,Cabo Verde,8/1/2021,16.5388,-23.0418,,covid_7.csv,482,0.881891628,33791,298,6077.649157895,33011,298
,Cambodia,Cambodia,8/1/2021,11.55,104.9167,,covid_7.csv,5850,1.808578124,77243,1397,462.008098465,69996,1397
,Cameroon,Cameroon,8/1/2021,3.848,11.5021,,covid_7.csv,45469,1.625560538,82064,1334,309.140437094,35261,1334
,"Alberta, Canada",Canada,8/1/2021,53.9333,-116.5765,Alberta,covid_7.csv,1655,0.993619155,234295,2328,5309.024446506,230312,2328
,"British Columbia, Canada",Canada,8/1/2021,53.7267,-127.6476,British Columbia,covid_7.csv,1242,1.181541007,149889,1771,2932.722249256,146876,1771
,"Diamond Princess, Canada",Canada,12/21/2020,,,Diamond Princess,covid_7.csv,,,0,1,,0,1
,"Grand Princess, Canada",Canada,12/21/2020,,,Grand Princess,covid_7.csv,0,0,13,0,,13,0
,"Manitoba, Canada",Canada,8/1/2021,53.7609,-98.8139,Manitoba,covid_7.csv,542,2.045387460,57593,1178,4180.928438633,55873,1178
,"New Brunswick, Canada",Canada,8/1/2021,46.5653,-66.4619,New Brunswick,covid_7.csv,20,1.945031712,2365,46,303.207849301,2299,46
,"Newfoundland and Labrador, Canada",Canada,8/1/2021,53.1355,-57.6604,Newfoundland and Labrador,covid_7.csv,9,0.487125957,1437,7,275.622644405,1421,7
,"Northwest Territories,Canada",Canada,8/1/2021,64.8255,-124.8457,Northwest Territories,covid_7.csv,0,0,128,0,285.052556565,128,0
,"Nova Scotia, Canada",Canada,8/1/2021,44.682,-63.7443,Nova Scotia,covid_7.csv,9,1.579751996,5887,93,602.277133419,5785,93
,"Nunavut, Canada",Canada,8/1/2021,70.2998,-83.1076,Nunavut,covid_7.csv,0,0.608828006,657,4,1694.172253739,653,4
,"Ontario, Canada",Canada,8/1/2021,51.2538,-85.3232,Ontario,covid_7.csv,1550,1.668142529,557866,9306,3791.955954893,547010,9306
,"Prince Edward Island, Canada",Canada,8/1/2021,46.5107,-63.4168,Prince Edward Island,covid_7.csv,0,0,208,0,131.514055565,208,0
,"Quebec, Canada",Canada,8/1/2021,52.9399,-73.5491,Quebec,covid_7.csv,2212,2.977858782,377486,11241,4421.415013035,364033,11241
,"Repatriated Travellers, Canada",Canada,8/1/2021,,,Repatriated Travellers,covid_7.csv,0,0,13,0,,13,0
,"Saskatchewan, Canada",Canada,8/1/2021,52.9399,-106.4509,Saskatchewan,covid_7.csv,479,1.155445386,50024,578,4233.345124595,48967,578
,"Yukon, Canada",Canada,8/1/2021,64.2823,-135,Yukon,covid_7.csv,73,1.174496644,596,7,1450.898291056,516,7
,Central African Republic,Central African Republic,8/1/2021,6.6111,20.9394,,covid_7.csv,194,1.370437701,7151,98,148.061064681,6859,98
,Chad,Chad,8/1/2021,15.4542,18.7322,,covid_7.csv,7,3.498894028,4973,174,30.275433388,4792,174
,"Antofagasta, Chile",Chile,8/1/2021,-23.6509,-70.3975,Antofagasta,covid_7.csv,284,2.001542227,59654,1194,9819.038934446,58176,1194
,"Araucania, Chile",Chile,8/1/2021,-38.9489,-72.3311,Araucania,covid_7.csv,538,1.434640151,96749,1388,10107.247624381,94823,1388
,"Arica y Parinacota, Chile",Chile,8/1/2021,-18.594,-69.4785,Arica y Parinacota,covid_7.csv,176,1.910150761,26333,503,11648.265123768,25654,503
,"Atacama, Chile",Chile,8/1/2021,-27.5661,-70.0503,Atacama,covid_7.csv,228,1.197470344,26723,320,9248.504900604,26175,320
,"Aysen, Chile",Chile,8/1/2021,-45.9864,-73.7669,Aysen,covid_7.csv,20,0.869025450,8055,70,7808.410399581,7965,70
,"Biobio, Chile",Chile,8/1/2021,-37.4464,-72.1416,Biobio,covid_7.csv,827,1.696696191,148465,2519,9536.518703370,145119,2519
,"Coquimbo, Chile",Chile,8/1/2021,-29.959,-71.3389,Coquimbo,covid_7.csv,330,1.961401961,47619,934,6285.623018377,46355,934
,"Los Lagos, Chile",Chile,8/1/2021,-41.9198,-72.1416,Los Lagos,covid_7.csv,454,1.524606277,87498,1334,10558.363138765,85710,1334
,"Los Rios, Chile",Chile,8/1/2021,-40.231,-72.3311,Los Rios,covid_7.csv,488,1.274147991,48503,618,12603.517853013,47397,618
,"Magallanes, Chile",Chile,8/1/2021,-52.368,-70.9863,Magallanes,covid_7.csv,55,1.658084449,29130,483,17492.028606943,28592,483
,"Maule, Chile",Chile,8/1/2021,-35.5183,-71.6885,Maule,covid_7.csv,646,1.677367576,99680,1672,9539.212402507,97362,1672
,"Metropolitana, Chile",Chile,8/1/2021,-33.4376,-70.6505,Metropolitana,covid_7.csv,4199,2.713829459,673808,18286,9473.164466129,651323,18286
